timestamp,open,high,low,close,volume,buy_vol,sell_vol,delta,cvd,trades
1781696520000,64763.2,64770.5,64734.1,64744.4,7553.040000000041,5970.710000000017,1582.3299999999967,4388.380000000021,-43254.11000000035,685
1781696520000,64763.2,64770.5,64734.1,64744.4,7553.040000000041,5970.710000000017,1582.3299999999967,4388.380000000021,-42794.71000000033,685
1781696580000,64744.3,64764.7,64724.4,64757.1,6239.28000000003,1177.379999999998,5061.90000000001,-3884.5200000000114,-46679.23000000034,660
1781696580000,64744.3,64764.7,64724.4,64757.1,6239.28000000003,1177.379999999998,5061.90000000001,-3884.5200000000114,-47138.63000000036,660
1781696640000,64757.1,64763.8,64752.4,64760.2,2303.4099999999994,1538.6799999999992,764.7299999999996,773.9499999999996,-45905.28000000034,261
1781696640000,64757.1,64763.8,64752.4,64760.2,2303.4099999999994,1538.6799999999992,764.7299999999996,773.9499999999996,-46364.680000000364,261
1781696700000,64760.3,64789.0,64760.2,64783.8,5004.960000000039,3582.540000000013,1422.4199999999973,2160.120000000016,-44204.56000000035,914
1781696700000,64760.3,64789.0,64760.2,64783.8,5004.960000000039,3582.540000000013,1422.4199999999973,2160.120000000016,-43745.16000000032,914
1781696760000,64783.8,64816.9,64780.2,64811.9,10161.94000000006,6782.400000000031,3379.540000000007,3402.860000000024,-40801.700000000325,1001
1781696760000,64783.8,64816.9,64780.2,64811.9,10161.94000000006,6782.400000000031,3379.540000000007,3402.860000000024,-40342.3000000003,1001
1781696820000,64811.8,64833.1,64799.4,64830.9,10266.090000000047,8319.100000000022,1946.9899999999968,6372.110000000025,-33970.19000000028,993
1781696820000,64811.8,64833.1,64799.4,64830.9,10266.090000000047,8319.100000000022,1946.9899999999968,6372.110000000025,-34429.5900000003,993
1781696880000,64830.9,64831.0,64801.3,64815.7,3755.6500000000256,2019.6099999999974,1736.0399999999972,283.57000000000016,-34146.0200000003,865
1781696880000,64830.9,64831.0,64801.3,64815.7,3755.6500000000256,2019.6099999999974,1736.0399999999972,283.57000000000016,-33686.62000000028,865
1781696940000,64815.7,64815.7,64790.2,64800.1,4021.490000000023,2689.7100000000055,1331.779999999998,1357.9300000000076,-32328.69000000027,587
1781696940000,64815.7,64815.7,64790.2,64800.1,4021.490000000023,2689.7100000000055,1331.779999999998,1357.9300000000076,-32788.090000000295,587
1781697000000,64800.1,64816.2,64793.2,64812.5,1521.9599999999975,582.6099999999996,939.3499999999991,-356.73999999999955,-32685.43000000027,469
1781697000000,64800.1,64816.2,64793.2,64812.5,1521.9599999999975,582.6099999999996,939.3499999999991,-356.73999999999955,-33144.83000000029,469
1781697060000,64812.5,64822.0,64800.0,64800.0,5223.680000000053,1719.56,3504.1200000000467,-1784.5600000000468,-34469.99000000032,586
1781697060000,64812.5,64822.0,64808.0,64813.7,3083.130000000004,1649.1699999999996,1433.9599999999991,215.2100000000005,-32929.620000000294,252
1781697120000,64808.2,64824.8,64808.2,64812.0,4818.820000000009,1748.7999999999988,3070.0200000000023,-1321.2200000000034,-34250.840000000295,373
1781697120000,64800.1,64824.8,64800.0,64812.0,5243.110000000013,2122.7899999999986,3120.3200000000024,-997.5300000000038,-35467.520000000324,499
1781697180000,64812.0,64840.1,64812.0,64823.1,4420.040000000023,1989.5499999999965,2430.490000000009,-440.94000000001233,-35908.460000000334,1160
1781697180000,64812.0,64840.1,64812.0,64823.1,4420.040000000023,1989.5499999999965,2430.490000000009,-440.94000000001233,-34691.780000000304,1160
1781697240000,64823.0,64823.0,64810.0,64813.8,5733.140000000004,2190.1100000000033,3543.030000000002,-1352.9199999999987,-36044.7000000003,591
1781697240000,64823.0,64823.0,64810.0,64813.8,5733.140000000004,2190.1100000000033,3543.030000000002,-1352.9199999999987,-37261.38000000033,591
1781697300000,64813.9,64833.2,64813.8,64833.2,2203.82,1530.8899999999985,672.9299999999998,857.9599999999987,-36403.42000000033,266
1781697300000,64813.9,64833.2,64813.8,64833.2,2203.82,1530.8899999999985,672.9299999999998,857.9599999999987,-35186.7400000003,266
